swimmer_id,meet_id,meet_name,meet_date,age,sex_category,event,course,round,seed_time,final_time,split_50,split_100,split_150,split_200,data_source,meet_level,notes
S089,2025_ORINDA_SC_SENIOR_OPEN_OCT,Orinda Aquatics SCY Senior Open Meet (October),2025-10-18,18.0,M,200 FR,SCY,timed_final,,1:54.71,25.69,54.35,1:24.60,1:54.71,"Official Hy-Tek results, Orinda Aquatics SCY Senior Open 10/18-19/2025, Men 200 Yard Freestyle, https://www.pacswim.org/userfiles/meets/documents/2810/orinda-senior-open-sc.htm (retrieved via browser 2026-09-02, checksum-verified)",invitational,"place 90; hytek tags SCY; seed from official results; meet ran 2025-10-18 to 2025-10-19, event day not stated; senior open field includes ages outside 15-18 by design"
S090,2025_ORINDA_SC_SENIOR_OPEN_OCT,Orinda Aquatics SCY Senior Open Meet (October),2025-10-18,16.0,M,200 FR,SCY,timed_final,,1:54.93,26.21,54.81,1:24.81,1:54.93,"Official Hy-Tek results, Orinda Aquatics SCY Senior Open 10/18-19/2025, Men 200 Yard Freestyle, https://www.pacswim.org/userfiles/meets/documents/2810/orinda-senior-open-sc.htm (retrieved via browser 2026-09-02, checksum-verified)",invitational,"place 91; hytek tags SCY; seed from official results; meet ran 2025-10-18 to 2025-10-19, event day not stated; senior open field includes ages outside 15-18 by design"
S091,2025_ORINDA_SC_SENIOR_OPEN_OCT,Orinda Aquatics SCY Senior Open Meet (October),2025-10-18,18.0,M,200 FR,SCY,timed_final,,1:55.02,26.09,55.08,1:25.51,1:55.02,"Official Hy-Tek results, Orinda Aquatics SCY Senior Open 10/18-19/2025, Men 200 Yard Freestyle, https://www.pacswim.org/userfiles/meets/documents/2810/orinda-senior-open-sc.htm (retrieved via browser 2026-09-02, checksum-verified)",invitational,"place 92; hytek tags SCY; seed from official results; meet ran 2025-10-18 to 2025-10-19, event day not stated; senior open field includes ages outside 15-18 by design"
S092,2025_ORINDA_SC_SENIOR_OPEN_OCT,Orinda Aquatics SCY Senior Open Meet (October),2025-10-18,16.0,M,200 FR,SCY,timed_final,,1:55.17,25.92,54.45,1:24.41,1:55.17,"Official Hy-Tek results, Orinda Aquatics SCY Senior Open 10/18-19/2025, Men 200 Yard Freestyle, https://www.pacswim.org/userfiles/meets/documents/2810/orinda-senior-open-sc.htm (retrieved via browser 2026-09-02, checksum-verified)",invitational,"place 93; hytek tags SCY; seed from official results; meet ran 2025-10-18 to 2025-10-19, event day not stated; senior open field includes ages outside 15-18 by design"
S544,2025_ORINDA_SC_SENIOR_OPEN_OCT,Orinda Aquatics SCY Senior Open Meet (October),2025-10-18,14.0,M,200 FR,SCY,timed_final,,1:55.22,25.82,54.90,1:24.95,1:55.22,"Official Hy-Tek results, Orinda Aquatics SCY Senior Open 10/18-19/2025, Men 200 Yard Freestyle, https://www.pacswim.org/userfiles/meets/documents/2810/orinda-senior-open-sc.htm (retrieved via browser 2026-09-02, checksum-verified)",invitational,"place 94; hytek tags SCY; seed from official results; meet ran 2025-10-18 to 2025-10-19, event day not stated; senior open field includes ages outside 15-18 by design"
S094,2025_ORINDA_SC_SENIOR_OPEN_OCT,Orinda Aquatics SCY Senior Open Meet (October),2025-10-18,16.0,M,200 FR,SCY,timed_final,,1:55.28,26.73,55.44,1:25.87,1:55.28,"Official Hy-Tek results, Orinda Aquatics SCY Senior Open 10/18-19/2025, Men 200 Yard Freestyle, https://www.pacswim.org/userfiles/meets/documents/2810/orinda-senior-open-sc.htm (retrieved via browser 2026-09-02, checksum-verified)",invitational,"place 95; hytek tags SCY; seed from official results; meet ran 2025-10-18 to 2025-10-19, event day not stated; senior open field includes ages outside 15-18 by design"
S095,2025_ORINDA_SC_SENIOR_OPEN_OCT,Orinda Aquatics SCY Senior Open Meet (October),2025-10-18,15.0,M,200 FR,SCY,timed_final,,1:55.37,26.54,56.09,1:26.17,1:55.37,"Official Hy-Tek results, Orinda Aquatics SCY Senior Open 10/18-19/2025, Men 200 Yard Freestyle, https://www.pacswim.org/userfiles/meets/documents/2810/orinda-senior-open-sc.htm (retrieved via browser 2026-09-02, checksum-verified)",invitational,"place 96; hytek tags SCY; seed from official results; meet ran 2025-10-18 to 2025-10-19, event day not stated; senior open field includes ages outside 15-18 by design"
S096,2025_ORINDA_SC_SENIOR_OPEN_OCT,Orinda Aquatics SCY Senior Open Meet (October),2025-10-18,16.0,M,200 FR,SCY,timed_final,,1:55.41,25.69,55.21,1:25.95,1:55.41,"Official Hy-Tek results, Orinda Aquatics SCY Senior Open 10/18-19/2025, Men 200 Yard Freestyle, https://www.pacswim.org/userfiles/meets/documents/2810/orinda-senior-open-sc.htm (retrieved via browser 2026-09-02, checksum-verified)",invitational,"place 97; hytek tags SCY; seed from official results; meet ran 2025-10-18 to 2025-10-19, event day not stated; senior open field includes ages outside 15-18 by design"
S097,2025_ORINDA_SC_SENIOR_OPEN_OCT,Orinda Aquatics SCY Senior Open Meet (October),2025-10-18,15.0,M,200 FR,SCY,timed_final,,1:55.72,26.82,56.26,1:26.13,1:55.72,"Official Hy-Tek results, Orinda Aquatics SCY Senior Open 10/18-19/2025, Men 200 Yard Freestyle, https://www.pacswim.org/userfiles/meets/documents/2810/orinda-senior-open-sc.htm (retrieved via browser 2026-09-02, checksum-verified)",invitational,"place 98; hytek tags SCY; seed from official results; meet ran 2025-10-18 to 2025-10-19, event day not stated; senior open field includes ages outside 15-18 by design"
S098,2025_ORINDA_SC_SENIOR_OPEN_OCT,Orinda Aquatics SCY Senior Open Meet (October),2025-10-18,14.0,M,200 FR,SCY,timed_final,,1:55.80,26.94,56.50,1:26.48,1:55.80,"Official Hy-Tek results, Orinda Aquatics SCY Senior Open 10/18-19/2025, Men 200 Yard Freestyle, https://www.pacswim.org/userfiles/meets/documents/2810/orinda-senior-open-sc.htm (retrieved via browser 2026-09-02, checksum-verified)",invitational,"place 99; hytek tags SCY; seed from official results; meet ran 2025-10-18 to 2025-10-19, event day not stated; senior open field includes ages outside 15-18 by design"
S099,2025_ORINDA_SC_SENIOR_OPEN_OCT,Orinda Aquatics SCY Senior Open Meet (October),2025-10-18,15.0,M,200 FR,SCY,timed_final,,1:55.82,27.2,56.81,1:26.41,1:55.82,"Official Hy-Tek results, Orinda Aquatics SCY Senior Open 10/18-19/2025, Men 200 Yard Freestyle, https://www.pacswim.org/userfiles/meets/documents/2810/orinda-senior-open-sc.htm (retrieved via browser 2026-09-02, checksum-verified)",invitational,"place 100; hytek tags SCY; seed from official results; meet ran 2025-10-18 to 2025-10-19, event day not stated; senior open field includes ages outside 15-18 by design"
S100,2025_ORINDA_SC_SENIOR_OPEN_OCT,Orinda Aquatics SCY Senior Open Meet (October),2025-10-18,16.0,M,200 FR,SCY,timed_final,,1:55.83,26.62,56.32,1:26.51,1:55.83,"Official Hy-Tek results, Orinda Aquatics SCY Senior Open 10/18-19/2025, Men 200 Yard Freestyle, https://www.pacswim.org/userfiles/meets/documents/2810/orinda-senior-open-sc.htm (retrieved via browser 2026-09-02, checksum-verified)",invitational,"place 101; hytek tags SCY; seed from official results; meet ran 2025-10-18 to 2025-10-19, event day not stated; senior open field includes ages outside 15-18 by design"
S101,2025_ORINDA_SC_SENIOR_OPEN_OCT,Orinda Aquatics SCY Senior Open Meet (October),2025-10-18,14.0,M,200 FR,SCY,timed_final,,1:55.98,26.75,56.37,1:26.05,1:55.98,"Official Hy-Tek results, Orinda Aquatics SCY Senior Open 10/18-19/2025, Men 200 Yard Freestyle, https://www.pacswim.org/userfiles/meets/documents/2810/orinda-senior-open-sc.htm (retrieved via browser 2026-09-02, checksum-verified)",invitational,"place 102; hytek tags SCY; seed from official results; meet ran 2025-10-18 to 2025-10-19, event day not stated; senior open field includes ages outside 15-18 by design"
S410,2025_ORINDA_SC_SENIOR_OPEN_OCT,Orinda Aquatics SCY Senior Open Meet (October),2025-10-18,17.0,M,200 FR,SCY,timed_final,,1:55.99,25.89,55.11,1:25.60,1:55.99,"Official Hy-Tek results, Orinda Aquatics SCY Senior Open 10/18-19/2025, Men 200 Yard Freestyle, https://www.pacswim.org/userfiles/meets/documents/2810/orinda-senior-open-sc.htm (retrieved via browser 2026-09-02, checksum-verified)",invitational,"place 103; hytek tags SCY; seed from official results; meet ran 2025-10-18 to 2025-10-19, event day not stated; senior open field includes ages outside 15-18 by design"
S103,2025_ORINDA_SC_SENIOR_OPEN_OCT,Orinda Aquatics SCY Senior Open Meet (October),2025-10-18,16.0,M,200 FR,SCY,timed_final,,1:56.04,27.22,56.88,1:25.99,1:56.04,"Official Hy-Tek results, Orinda Aquatics SCY Senior Open 10/18-19/2025, Men 200 Yard Freestyle, https://www.pacswim.org/userfiles/meets/documents/2810/orinda-senior-open-sc.htm (retrieved via browser 2026-09-02, checksum-verified)",invitational,"place 104; hytek tags SCY; seed from official results; meet ran 2025-10-18 to 2025-10-19, event day not stated; senior open field includes ages outside 15-18 by design"
S104,2025_ORINDA_SC_SENIOR_OPEN_OCT,Orinda Aquatics SCY Senior Open Meet (October),2025-10-18,14.0,M,200 FR,SCY,timed_final,,1:56.23,26.82,55.93,1:26.14,1:56.23,"Official Hy-Tek results, Orinda Aquatics SCY Senior Open 10/18-19/2025, Men 200 Yard Freestyle, https://www.pacswim.org/userfiles/meets/documents/2810/orinda-senior-open-sc.htm (retrieved via browser 2026-09-02, checksum-verified)",invitational,"place 105; hytek tags SCY; seed from official results; meet ran 2025-10-18 to 2025-10-19, event day not stated; senior open field includes ages outside 15-18 by design"
S105,2025_ORINDA_SC_SENIOR_OPEN_OCT,Orinda Aquatics SCY Senior Open Meet (October),2025-10-18,13.0,M,200 FR,SCY,timed_final,,1:56.47,27.02,55.89,1:26.25,1:56.47,"Official Hy-Tek results, Orinda Aquatics SCY Senior Open 10/18-19/2025, Men 200 Yard Freestyle, https://www.pacswim.org/userfiles/meets/documents/2810/orinda-senior-open-sc.htm (retrieved via browser 2026-09-02, checksum-verified)",invitational,"place 106; hytek tags SCY; seed from official results; meet ran 2025-10-18 to 2025-10-19, event day not stated; senior open field includes ages outside 15-18 by design"
S106,2025_ORINDA_SC_SENIOR_OPEN_OCT,Orinda Aquatics SCY Senior Open Meet (October),2025-10-18,15.0,M,200 FR,SCY,timed_final,,1:56.52,26.4,55.73,1:26.58,1:56.52,"Official Hy-Tek results, Orinda Aquatics SCY Senior Open 10/18-19/2025, Men 200 Yard Freestyle, https://www.pacswim.org/userfiles/meets/documents/2810/orinda-senior-open-sc.htm (retrieved via browser 2026-09-02, checksum-verified)",invitational,"place 107; hytek tags SCY; seed from official results; meet ran 2025-10-18 to 2025-10-19, event day not stated; senior open field includes ages outside 15-18 by design"
S107,2025_ORINDA_SC_SENIOR_OPEN_OCT,Orinda Aquatics SCY Senior Open Meet (October),2025-10-18,17.0,M,200 FR,SCY,timed_final,,1:56.87,26.46,55.19,1:25.75,1:56.87,"Official Hy-Tek results, Orinda Aquatics SCY Senior Open 10/18-19/2025, Men 200 Yard Freestyle, https://www.pacswim.org/userfiles/meets/documents/2810/orinda-senior-open-sc.htm (retrieved via browser 2026-09-02, checksum-verified)",invitational,"place 108; hytek tags SCY; seed from official results; meet ran 2025-10-18 to 2025-10-19, event day not stated; senior open field includes ages outside 15-18 by design"
S108,2025_ORINDA_SC_SENIOR_OPEN_OCT,Orinda Aquatics SCY Senior Open Meet (October),2025-10-18,14.0,M,200 FR,SCY,timed_final,,1:56.94,27.11,56.59,1:27.21,1:56.94,"Official Hy-Tek results, Orinda Aquatics SCY Senior Open 10/18-19/2025, Men 200 Yard Freestyle, https://www.pacswim.org/userfiles/meets/documents/2810/orinda-senior-open-sc.htm (retrieved via browser 2026-09-02, checksum-verified)",invitational,"place 109; hytek tags SCY; seed from official results; meet ran 2025-10-18 to 2025-10-19, event day not stated; senior open field includes ages outside 15-18 by design"
S109,2025_ORINDA_SC_SENIOR_OPEN_OCT,Orinda Aquatics SCY Senior Open Meet (October),2025-10-18,13.0,M,200 FR,SCY,timed_final,,1:57.12,27.0,56.81,1:27.24,1:57.12,"Official Hy-Tek results, Orinda Aquatics SCY Senior Open 10/18-19/2025, Men 200 Yard Freestyle, https://www.pacswim.org/userfiles/meets/documents/2810/orinda-senior-open-sc.htm (retrieved via browser 2026-09-02, checksum-verified)",invitational,"place 110; hytek tags SCY; seed from official results; meet ran 2025-10-18 to 2025-10-19, event day not stated; senior open field includes ages outside 15-18 by design"
S545,2025_ORINDA_SC_SENIOR_OPEN_OCT,Orinda Aquatics SCY Senior Open Meet (October),2025-10-18,14.0,M,200 FR,SCY,timed_final,,1:57.33,27.48,57.18,1:27.86,1:57.33,"Official Hy-Tek results, Orinda Aquatics SCY Senior Open 10/18-19/2025, Men 200 Yard Freestyle, https://www.pacswim.org/userfiles/meets/documents/2810/orinda-senior-open-sc.htm (retrieved via browser 2026-09-02, checksum-verified)",invitational,"place 111; hytek tags SCY; seed from official results; meet ran 2025-10-18 to 2025-10-19, event day not stated; senior open field includes ages outside 15-18 by design"
S111,2025_ORINDA_SC_SENIOR_OPEN_OCT,Orinda Aquatics SCY Senior Open Meet (October),2025-10-18,16.0,M,200 FR,SCY,timed_final,,1:57.35,26.98,56.64,1:27.09,1:57.35,"Official Hy-Tek results, Orinda Aquatics SCY Senior Open 10/18-19/2025, Men 200 Yard Freestyle, https://www.pacswim.org/userfiles/meets/documents/2810/orinda-senior-open-sc.htm (retrieved via browser 2026-09-02, checksum-verified)",invitational,"place 112; hytek tags SCY; seed from official results; meet ran 2025-10-18 to 2025-10-19, event day not stated; senior open field includes ages outside 15-18 by design"
S546,2025_ORINDA_SC_SENIOR_OPEN_OCT,Orinda Aquatics SCY Senior Open Meet (October),2025-10-18,15.0,M,200 FR,SCY,timed_final,,1:57.42,26.88,55.88,1:26.35,1:57.42,"Official Hy-Tek results, Orinda Aquatics SCY Senior Open 10/18-19/2025, Men 200 Yard Freestyle, https://www.pacswim.org/userfiles/meets/documents/2810/orinda-senior-open-sc.htm (retrieved via browser 2026-09-02, checksum-verified)",invitational,"place 113; hytek tags SCY; seed from official results; meet ran 2025-10-18 to 2025-10-19, event day not stated; senior open field includes ages outside 15-18 by design"
S420,2025_ORINDA_SC_SENIOR_OPEN_OCT,Orinda Aquatics SCY Senior Open Meet (October),2025-10-18,15.0,M,200 FR,SCY,timed_final,,1:57.46,27.35,56.99,1:27.14,1:57.46,"Official Hy-Tek results, Orinda Aquatics SCY Senior Open 10/18-19/2025, Men 200 Yard Freestyle, https://www.pacswim.org/userfiles/meets/documents/2810/orinda-senior-open-sc.htm (retrieved via browser 2026-09-02, checksum-verified)",invitational,"place 114; hytek tags SCY; seed from official results; meet ran 2025-10-18 to 2025-10-19, event day not stated; senior open field includes ages outside 15-18 by design"
S114,2025_ORINDA_SC_SENIOR_OPEN_OCT,Orinda Aquatics SCY Senior Open Meet (October),2025-10-18,17.0,M,200 FR,SCY,timed_final,,1:57.63,26.77,56.71,1:27.29,1:57.63,"Official Hy-Tek results, Orinda Aquatics SCY Senior Open 10/18-19/2025, Men 200 Yard Freestyle, https://www.pacswim.org/userfiles/meets/documents/2810/orinda-senior-open-sc.htm (retrieved via browser 2026-09-02, checksum-verified)",invitational,"place 115; hytek tags SCY; seed from official results; meet ran 2025-10-18 to 2025-10-19, event day not stated; senior open field includes ages outside 15-18 by design"
S115,2025_ORINDA_SC_SENIOR_OPEN_OCT,Orinda Aquatics SCY Senior Open Meet (October),2025-10-18,16.0,M,200 FR,SCY,timed_final,,1:57.92,26.84,56.64,1:27.24,1:57.92,"Official Hy-Tek results, Orinda Aquatics SCY Senior Open 10/18-19/2025, Men 200 Yard Freestyle, https://www.pacswim.org/userfiles/meets/documents/2810/orinda-senior-open-sc.htm (retrieved via browser 2026-09-02, checksum-verified)",invitational,"place 116; hytek tags SCY; seed from official results; meet ran 2025-10-18 to 2025-10-19, event day not stated; senior open field includes ages outside 15-18 by design"
S116,2025_ORINDA_SC_SENIOR_OPEN_OCT,Orinda Aquatics SCY Senior Open Meet (October),2025-10-18,16.0,M,200 FR,SCY,timed_final,,1:58.23,26.07,55.50,1:26.71,1:58.23,"Official Hy-Tek results, Orinda Aquatics SCY Senior Open 10/18-19/2025, Men 200 Yard Freestyle, https://www.pacswim.org/userfiles/meets/documents/2810/orinda-senior-open-sc.htm (retrieved via browser 2026-09-02, checksum-verified)",invitational,"place 117; hytek tags SCY; seed from official results; meet ran 2025-10-18 to 2025-10-19, event day not stated; senior open field includes ages outside 15-18 by design"
S117,2025_ORINDA_SC_SENIOR_OPEN_OCT,Orinda Aquatics SCY Senior Open Meet (October),2025-10-18,17.0,M,200 FR,SCY,timed_final,,1:58.25,27.03,56.85,1:27.52,1:58.25,"Official Hy-Tek results, Orinda Aquatics SCY Senior Open 10/18-19/2025, Men 200 Yard Freestyle, https://www.pacswim.org/userfiles/meets/documents/2810/orinda-senior-open-sc.htm (retrieved via browser 2026-09-02, checksum-verified)",invitational,"place 118; hytek tags SCY; seed from official results; meet ran 2025-10-18 to 2025-10-19, event day not stated; senior open field includes ages outside 15-18 by design"
S118,2025_ORINDA_SC_SENIOR_OPEN_OCT,Orinda Aquatics SCY Senior Open Meet (October),2025-10-18,17.0,M,200 FR,SCY,timed_final,,1:58.27,27.27,57.49,1:28.43,1:58.27,"Official Hy-Tek results, Orinda Aquatics SCY Senior Open 10/18-19/2025, Men 200 Yard Freestyle, https://www.pacswim.org/userfiles/meets/documents/2810/orinda-senior-open-sc.htm (retrieved via browser 2026-09-02, checksum-verified)",invitational,"place 119; hytek tags SCY; seed from official results; meet ran 2025-10-18 to 2025-10-19, event day not stated; senior open field includes ages outside 15-18 by design"
S119,2025_ORINDA_SC_SENIOR_OPEN_OCT,Orinda Aquatics SCY Senior Open Meet (October),2025-10-18,14.0,M,200 FR,SCY,timed_final,,1:58.42,27.33,57.13,1:27.78,1:58.42,"Official Hy-Tek results, Orinda Aquatics SCY Senior Open 10/18-19/2025, Men 200 Yard Freestyle, https://www.pacswim.org/userfiles/meets/documents/2810/orinda-senior-open-sc.htm (retrieved via browser 2026-09-02, checksum-verified)",invitational,"place 120; hytek tags SCY; seed from official results; meet ran 2025-10-18 to 2025-10-19, event day not stated; senior open field includes ages outside 15-18 by design"
S120,2025_ORINDA_SC_SENIOR_OPEN_OCT,Orinda Aquatics SCY Senior Open Meet (October),2025-10-18,16.0,M,200 FR,SCY,timed_final,,1:58.45,27.69,57.37,1:27.74,1:58.45,"Official Hy-Tek results, Orinda Aquatics SCY Senior Open 10/18-19/2025, Men 200 Yard Freestyle, https://www.pacswim.org/userfiles/meets/documents/2810/orinda-senior-open-sc.htm (retrieved via browser 2026-09-02, checksum-verified)",invitational,"place 121; hytek tags SCY; seed from official results; meet ran 2025-10-18 to 2025-10-19, event day not stated; senior open field includes ages outside 15-18 by design"
